row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
107971,2016,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"2,365",Emergency department,"14,039","4,966","24,130","$1,688,861.36",$340.08,$262.83,"$1,675,157.34",$337.33,$258.50,"$13,704.02",$2.76,$0.00
108931,2016,041,Douglas,MEDICARE,4,65 - 74 years,F,294,DME (Durable Medical Equipment),"1,880","1,229","3,485","$152,465.21",$124.06,$58.07,"$139,568.39",$113.56,$53.15,"$12,896.82",$10.49,$0.00
109795,2016,047,Freeborn,COMMERCIAL,3,45 - 64 years,F,357,Other,938,570,"3,982","$91,021.34",$159.69,$78.30,"$66,346.38",$116.40,$58.53,"$24,674.96",$43.29,$3.24
110515,2016,049,Goodhue,MEDICARE,5,75 years and older,M,92,Hospice,"4,878",282,720,"$972,664.29","$3,449.16","$4,108.12","$972,664.29","$3,449.16","$4,108.12",$0.00,$0.00,$0.00
101505,2016,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,64,Hospital Inpatient,"1,273",88,706,"$294,497.84","$3,346.57","$1,288.00","$291,341.74","$3,310.70","$1,288.00","$3,156.10",$35.86,$0.00
102249,2016,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"3,087",Hospital Outpatient,"43,615","14,430","32,212","$3,240,874.82",$224.59,$141.02,"$3,240,874.82",$224.59,$141.02,$0.00,$0.00,$0.00
103161,2016,011,Big Stone,MEDICARE,4,65 - 74 years,F,83,Other,"1,752","1,252",992,"$60,748.74",$48.52,$6.53,"$57,319.91",$45.78,$6.53,"$3,428.83",$2.74,$0.00
103881,2016,015,Brown,MEDICARE,2,19 - 44 years,F,20,Emergency department,159,51,240,"$7,776.73",$152.48,$66.03,"$6,724.54",$131.85,$54.04,"$1,052.19",$20.63,$0.00
104697,2016,019,Carver,MEDICARE,2,19 - 44 years,F,149,Clinic/Office,"6,500","2,814","1,747","$401,242.12",$142.59,$92.48,"$320,188.83",$113.78,$71.50,"$81,053.29",$28.80,$15.90
105609,2016,025,Chisago,COMMERCIAL,2,19 - 44 years,F,"1,724",Hospital Outpatient,"20,682","4,566","18,796","$4,943,337.38","$1,082.64",$340.36,"$4,236,459.42",$927.83,$234.09,"$706,877.96",$154.81,$0.00
106305,2016,027,Clay,MEDICARE,3,45 - 64 years,M,300,Other,"3,335","1,517","3,484","$285,022.99",$187.89,$84.22,"$238,981.72",$157.54,$78.25,"$46,041.27",$30.35,$7.60
107361,2016,035,Crow Wing,COMMERCIAL,1,18 years and under,F,"1,944",Clinic/Office,"18,976","8,663","20,271","$1,498,220.54",$172.94,$126.95,"$1,041,151.14",$120.18,$66.70,"$457,069.40",$52.76,$5.22
107985,2016,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,"6,002",Clinic/Office,"149,819","76,020","66,554","$8,851,813.39",$116.44,$69.12,"$8,721,507.24",$114.73,$67.51,"$130,306.15",$1.71,$0.00
108873,2016,041,Douglas,MEDICARE,2,19 - 44 years,F,84,Emergency department,909,271,"1,006","$43,259.01",$159.63,$112.95,"$35,721.47",$131.81,$89.09,"$7,537.54",$27.81,$22.27
109953,2016,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,11,Home Health,196,190,132,"$14,501.42",$76.32,$75.02,"$14,501.42",$76.32,$75.02,$0.00,$0.00,$0.00
110817,2016,051,Grant,MEDICARE,4,65 - 74 years,M,284,Hospital Outpatient,"13,198","2,478","3,387","$967,580.40",$390.47,$125.27,"$789,085.45",$318.44,$101.18,"$178,494.95",$72.03,$15.00
106146,2016,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,66,Inpatient Non-acute,998,452,662,"$674,430.16","$1,492.10","$1,192.68","$674,430.16","$1,492.10","$1,192.68",$0.00,$0.00,$0.00
107466,2016,035,Crow Wing,COMMERCIAL,4,65 - 74 years,M,22,Hospital Inpatient Professional Services,493,172,261,"$69,301.73",$402.92,$126.95,"$67,569.01",$392.84,$117.00,"$1,732.72",$10.07,$0.00
108138,2016,037,Dakota,MEDICARE,3,45 - 64 years,M,763,DME (Durable Medical Equipment),"7,342","3,798","8,975","$598,606.14",$157.61,$43.00,"$486,375.59",$128.06,$32.74,"$112,230.55",$29.55,$6.66
108882,2016,041,Douglas,MEDICARE,2,19 - 44 years,F,53,Other,587,236,634,"$36,644.77",$155.27,$82.66,"$29,692.93",$125.82,$68.70,"$6,951.84",$29.46,$13.96
109866,2016,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"1,019",Hospital Outpatient,"13,595","3,905","10,917","$746,873.91",$191.26,$142.95,"$746,794.01",$191.24,$142.95,$79.90,$0.02,$0.00
110802,2016,051,Grant,MEDICARE,4,65 - 74 years,F,46,Hospital Inpatient Professional Services,847,298,509,"$109,987.23",$369.08,$129.00,"$101,290.51",$339.90,$114.84,"$8,696.72",$29.18,$0.00
110630,2016,051,Grant,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,230,Other,"3,382","1,820","2,587","$336,282.41",$184.77,$123.53,"$336,282.41",$184.77,$123.53,$0.00,$0.00,$0.00
111278,2016,053,Hennepin,MEDICARE,5,75 years and older,F,"38,459",Clinic/Office,"1,271,716","512,684","452,459","$89,530,929.34",$174.63,$105.00,"$80,707,140.63",$157.42,$88.54,"$8,823,788.71",$17.21,$0.00
112118,2016,059,Isanti,COMMERCIAL,3,45 - 64 years,M,299,Other,"1,296",568,"3,356","$252,331.20",$444.25,$170.25,"$215,530.39",$379.45,$88.66,"$36,800.81",$64.79,$0.00
112958,2016,063,Jackson,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,16,Home Health,49,49,179,"$3,699.98",$75.51,$75.77,"$3,699.98",$75.51,$75.77,$0.00,$0.00,$0.00
113918,2016,067,Kandiyohi,MEDICARE,4,65 - 74 years,M,184,Hospital Inpatient,"4,698",385,"2,100","$4,061,182.85","$10,548.53","$9,761.55","$3,801,391.42","$9,873.74","$8,756.41","$259,791.43",$674.78,"$1,288.00"
115670,2016,079,Le Sueur,COMMERCIAL,4,65 - 74 years,F,11,Other,64,39,132,"$11,434.58",$293.19,$174.51,"$10,654.32",$273.19,$137.52,$780.26,$20.01,$0.00
116606,2016,083,Lyon,MEDICARE,4,65 - 74 years,F,773,Hospital Outpatient,"31,706","5,176","9,239","$3,679,073.16",$710.79,$172.79,"$2,743,765.50",$530.09,$141.40,"$935,307.66",$180.70,$20.43
117350,2016,087,Mahnomen,MEDICARE,5,75 years and older,M,130,Hospital Outpatient,"6,686","1,235","1,526","$649,763.26",$526.12,$142.67,"$537,799.94",$435.47,$117.34,"$111,963.32",$90.66,$9.85
118382,2016,093,Meeker,MEDICARE,4,65 - 74 years,M,33,Inpatient Non-acute Professional Services,427,252,367,"$39,511.11",$156.79,$80.75,"$37,368.21",$148.29,$64.34,"$2,142.90",$8.50,$0.00
119150,2016,097,Morrison,MEDICARE,4,65 - 74 years,M,69,Ambulance,542,187,760,"$75,578.54",$404.16,$403.96,"$69,170.31",$369.89,$352.02,"$6,408.23",$34.27,$0.00
119990,2016,103,Nicollet,COMMERCIAL,3,45 - 64 years,F,92,Ambulatory Surgery,403,111,885,"$457,820.83","$4,124.51","$2,557.43","$386,895.78","$3,485.55","$2,487.97","$70,925.05",$638.96,$0.00
120902,2016,107,Norman,MEDICARE,2,19 - 44 years,F,22,Hospital Outpatient,"1,299",228,264,"$98,666.94",$432.75,$190.67,"$72,890.03",$319.69,$154.42,"$25,776.91",$113.06,$35.94
121550,2016,111,Otter Tail,COMMERCIAL,5,75 years and older,F,24,Other,93,46,287,"$1,408.18",$30.61,$10.80,$634.48,$13.79,$8.52,$773.70,$16.82,$0.00
122366,2016,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,39,DME (Durable Medical Equipment),245,155,432,"$28,551.82",$184.21,$81.22,"$28,516.42",$183.98,$75.36,$35.40,$0.23,$0.00
123206,2016,119,Polk,MEDICARE,2,19 - 44 years,M,25,Other,283,80,300,"$20,485.92",$256.07,$137.08,"$17,354.06",$216.93,$103.33,"$3,131.86",$39.15,$26.36
123950,2016,123,Ramsey,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,664,Hospital Outpatient,"12,307","2,963","7,380","$364,932.30",$123.16,$0.00,"$363,299.70",$122.61,$0.00,"$1,632.60",$0.55,$0.00
124910,2016,129,Renville,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,128,Emergency department,571,221,"1,287","$57,778.48",$261.44,$208.74,"$57,457.53",$259.99,$203.87,$320.95,$1.45,$0.00
125918,2016,135,Roseau,COMMERCIAL,3,45 - 64 years,F,13,Ambulatory Surgery,44,13,146,"$59,665.04","$4,589.62","$2,711.06","$52,110.13","$4,008.47","$1,568.00","$7,554.91",$581.15,$0.00
126590,2016,137,Saint Louis,MEDICARE,4,65 - 74 years,M,203,Inpatient Non-acute,"4,822",680,"2,303","$2,131,717.55","$3,134.88",$684.65,"$1,943,844.55","$2,858.59",$614.04,"$187,873.00",$276.28,$0.00
127310,2016,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,14,Hospital Inpatient Professional Services,382,149,161,"$7,555.56",$50.71,$13.62,"$7,530.56",$50.54,$13.62,$25.00,$0.17,$0.00
106863,2016,031,Cook,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,43,Other,559,371,495,"$43,627.95",$117.60,$99.60,"$43,526.18",$117.32,$99.60,$101.77,$0.27,$0.00
107775,2016,037,Dakota,COMMERCIAL,1,18 years and under,F,"3,945",Hospital Outpatient,"41,372","10,897","43,059","$9,138,564.61",$838.63,$314.23,"$7,766,520.49",$712.72,$241.41,"$1,372,044.12",$125.91,$0.00
108495,2016,039,Dodge,MEDICARE,2,19 - 44 years,M,15,Other,203,69,180,"$19,147.52",$277.50,$141.27,"$14,463.73",$209.62,$106.05,"$4,683.79",$67.88,$37.62
109407,2016,045,Fillmore,COMMERCIAL,3,45 - 64 years,F,"1,508",Clinic/Office,"25,200","9,882","15,965","$4,454,512.61",$450.77,$216.00,"$3,461,198.64",$350.25,$158.12,"$993,313.97",$100.52,$11.55
110319,2016,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,58,Outpatient Other,"1,836","1,523",541,"$167,338.42",$109.87,$104.04,"$167,338.42",$109.87,$104.04,$0.00,$0.00,$0.00
111135,2016,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,"1,386",Other,"178,378","116,847","15,821","$22,238,316.21",$190.32,$92.32,"$22,213,132.38",$190.10,$92.31,"$25,183.83",$0.22,$0.00
111903,2016,057,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,81,Other,"6,093","4,549",905,"$668,662.42",$146.99,$52.24,"$651,944.80",$143.32,$50.71,"$16,717.62",$3.68,$0.00
111118,2016,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,305,Inpatient Non-acute Professional Services,"4,437","3,483","3,481","$248,192.96",$71.26,$18.05,"$246,784.32",$70.85,$18.05,"$1,408.64",$0.40,$0.00
112078,2016,059,Isanti,COMMERCIAL,2,19 - 44 years,M,37,DME (Durable Medical Equipment),231,103,401,"$57,155.24",$554.91,$105.93,"$50,854.36",$493.73,$77.82,"$6,300.88",$61.17,$17.09
112798,2016,061,Itasca,MEDICARE,4,65 - 74 years,M,26,Hospice,564,48,192,"$134,666.66","$2,805.56","$2,108.76","$134,666.66","$2,805.56","$2,108.76",$0.00,$0.00,$0.00
113662,2016,067,Kandiyohi,COMMERCIAL,5,75 years and older,F,12,Hospital Inpatient Professional Services,83,43,136,"$1,720.16",$40.00,$26.35,"$1,448.91",$33.70,$18.82,$271.25,$6.31,$0.00
114598,2016,071,Koochiching,MEDICARE,4,65 - 74 years,M,230,Other,"1,688",749,"2,715","$125,069.17",$166.98,$79.85,"$112,720.78",$150.50,$67.00,"$12,348.39",$16.49,$0.00
115726,2016,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,45,Hospital Inpatient Professional Services,224,152,356,"$27,864.17",$183.32,$69.72,"$27,864.17",$183.32,$69.72,$0.00,$0.00,$0.00
116638,2016,083,Lyon,MEDICARE,5,75 years and older,F,214,Inpatient Non-acute,"6,393",793,"2,411","$2,432,351.44","$3,067.28",$381.41,"$2,126,682.07","$2,681.82",$309.05,"$305,669.37",$385.46,$0.00
117646,2016,089,Marshall,MEDICARE,4,65 - 74 years,M,45,Independent Lab,283,72,540,"$5,239.67",$72.77,$30.83,"$5,041.17",$70.02,$29.62,$198.50,$2.76,$0.00
118582,2016,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,274",Hospital Outpatient,"29,286","6,203","13,477","$2,497,502.24",$402.63,$140.76,"$2,488,196.03",$401.13,$140.76,"$9,306.21",$1.50,$0.00
119350,2016,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,97,Ambulance,"1,137",630,"1,051","$77,477.76",$122.98,$20.79,"$77,477.76",$122.98,$20.79,$0.00,$0.00,$0.00
120118,2016,103,Nicollet,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,41,Hospital Inpatient,527,55,380,"$549,554.32","$9,991.90","$4,020.95","$549,554.32","$9,991.90","$4,020.95",$0.00,$0.00,$0.00
120982,2016,107,Norman,MEDICARE,5,75 years and older,F,23,Hospice,"1,637",85,197,"$306,548.54","$3,606.45","$4,108.12","$306,548.54","$3,606.45","$4,108.12",$0.00,$0.00,$0.00
121750,2016,111,Otter Tail,MEDICARE,3,45 - 64 years,F,147,Hospital Inpatient Professional Services,"3,470","1,064","1,671","$347,456.89",$326.56,$100.43,"$294,565.67",$276.85,$85.56,"$52,891.22",$49.71,$3.41
122734,2016,117,Pipestone,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,11,Inpatient Non-acute,64,33,98,"$80,089.11","$2,426.94","$1,657.74","$80,089.11","$2,426.94","$1,657.74",$0.00,$0.00,$0.00
123646,2016,121,Pope,MEDICARE,5,75 years and older,M,77,DME (Durable Medical Equipment),655,415,908,"$64,002.83",$154.22,$66.68,"$59,161.27",$142.56,$53.36,"$4,841.56",$11.67,$2.17
124510,2016,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,51,Independent Lab,210,77,558,"$5,469.38",$71.03,$26.60,"$5,469.38",$71.03,$26.60,$0.00,$0.00,$0.00
125278,2016,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,20,Ambulatory Surgery,99,21,240,"$32,105.59","$1,528.84","$1,455.71","$32,105.59","$1,528.84","$1,455.71",$0.00,$0.00,$0.00
126214,2016,137,Saint Louis,COMMERCIAL,1,18 years and under,F,"1,180",Other,"3,949","2,094","11,528","$387,585.19",$185.09,$116.04,"$249,896.00",$119.34,$47.70,"$137,689.19",$65.75,$30.00
126838,2016,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,163,Hospital Inpatient,"2,623",237,"1,752","$1,926,771.52","$8,129.84","$4,725.16","$1,921,584.17","$8,107.95","$4,725.16","$5,187.35",$21.89,$0.00
105350,2016,023,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,159,Other,"6,147","4,574","1,737","$480,853.90",$105.13,$51.24,"$480,853.90",$105.13,$51.24,$0.00,$0.00,$0.00
106190,2016,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,208,Independent Lab,"1,395",476,"2,201","$46,718.86",$98.15,$59.35,"$46,651.01",$98.01,$59.35,$67.85,$0.14,$0.00
107318,2016,033,Cottonwood,MEDICARE,4,65 - 74 years,M,119,Emergency department,965,208,"1,412","$50,559.37",$243.07,$108.03,"$40,578.83",$195.09,$89.82,"$9,980.54",$47.98,$0.00
107990,2016,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,609,Hospital Inpatient,"10,312",941,"6,829","$6,559,050.77","$6,970.30","$3,730.24","$6,534,075.67","$6,943.76","$3,681.11","$24,975.10",$26.54,$0.00
108926,2016,041,Douglas,MEDICARE,3,45 - 64 years,M,302,Other,"2,368","1,209","3,497","$171,513.75",$141.86,$75.59,"$144,573.62",$119.58,$60.89,"$26,940.13",$22.28,$1.80
109910,2016,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,554,Hospital Outpatient,"9,761","2,634","5,495","$585,474.20",$222.28,$128.52,"$579,089.41",$219.85,$125.57,"$6,384.79",$2.42,$0.00
110654,2016,051,Grant,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,60,Independent Lab,350,126,647,"$14,059.97",$111.59,$79.18,"$14,057.02",$111.56,$79.18,$2.95,$0.02,$0.00
101256,2016,003,Anoka,COMMERCIAL,1,18 years and under,F,594,Hospital Inpatient,"4,865",684,"4,900","$8,624,081.75","$12,608.31","$2,167.36","$8,285,762.76","$12,113.69","$1,949.20","$338,318.99",$494.62,$0.00
102264,2016,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,588,Hospital Inpatient Professional Services,"5,255","2,805","6,211","$747,227.29",$266.39,$77.17,"$747,081.34",$266.34,$77.14,$145.95,$0.05,$0.00
103176,2016,011,Big Stone,MEDICARE,4,65 - 74 years,M,54,Other,479,221,634,"$33,144.41",$149.97,$60.81,"$28,668.07",$129.72,$58.65,"$4,476.34",$20.25,$0.00
103992,2016,015,Brown,MEDICARE,5,75 years and older,M,138,Inpatient Non-acute Professional Services,940,688,"1,431","$64,388.09",$93.59,$66.22,"$58,349.07",$84.81,$54.61,"$6,039.02",$8.78,$0.00
104736,2016,019,Carver,MEDICARE,3,45 - 64 years,F,319,Other,"2,385",992,"3,768","$178,687.66",$180.13,$75.38,"$147,996.80",$149.19,$63.69,"$30,690.86",$30.94,$12.31
105552,2016,023,Chippewa,MEDICARE,5,75 years and older,F,618,Hospital Outpatient,"28,125","6,593","7,237","$2,222,371.77",$337.08,$79.89,"$1,811,605.90",$274.78,$69.27,"$410,765.87",$62.30,$0.00
106248,2016,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,14,Inpatient Non-acute Professional Services,214,177,135,"$9,561.15",$54.02,$39.59,"$9,561.15",$54.02,$39.59,$0.00,$0.00,$0.00
107232,2016,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,17,Other,591,489,200,"$58,017.56",$118.65,$36.88,"$57,150.26",$116.87,$36.88,$867.30,$1.77,$0.00
107952,2016,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,379,Ambulatory Surgery,"2,203",488,"4,298","$749,550.63","$1,535.96","$1,034.58","$747,144.87","$1,531.03","$1,033.60","$2,405.76",$4.93,$0.00
108792,2016,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,35,Inpatient Non-acute Professional Services,348,318,401,"$705,832.61","$2,219.60",$367.19,"$705,799.76","$2,219.50",$367.19,$32.85,$0.10,$0.00
109776,2016,047,Freeborn,COMMERCIAL,2,19 - 44 years,M,24,Hospital Inpatient Professional Services,281,97,269,"$156,093.31","$1,609.21",$463.50,"$128,585.51","$1,325.62",$382.37,"$27,507.80",$283.59,$0.00
110664,2016,051,Grant,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,13,Hospital Inpatient,164,13,130,"$174,409.71","$13,416.13","$5,975.01","$172,759.71","$13,289.21","$5,975.01","$1,650.00",$126.92,$0.00
111576,2016,055,Houston,MEDICARE,3,45 - 64 years,F,33,Hospital Inpatient,999,57,372,"$597,491.41","$10,482.31","$9,628.94","$548,776.78","$9,627.66","$8,537.37","$48,714.63",$854.64,"$1,288.00"
101202,2016,001,Aitkin,MEDICARE,4,65 - 74 years,F,12,Outpatient Other,"1,189",48,144,"$96,877.76","$2,018.29","$1,963.52","$77,245.95","$1,609.29","$1,573.84","$19,631.81",$409.00,$389.68
101874,2016,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,202,Ambulance,"1,884",900,"2,041","$211,371.22",$234.86,$73.60,"$211,350.57",$234.83,$73.60,$20.65,$0.02,$0.00
102666,2016,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,687,Other,"31,660","20,720","7,625","$3,371,781.27",$162.73,$85.71,"$3,371,726.27",$162.73,$85.71,$55.00,$0.00,$0.00
103674,2016,015,Brown,COMMERCIAL,3,45 - 64 years,F,90,Independent Lab,529,122,934,"$69,591.21",$570.42,$285.64,"$54,119.89",$443.61,$127.01,"$15,471.32",$126.81,$1.52
104490,2016,019,Carver,COMMERCIAL,4,65 - 74 years,F,152,Clinic/Office,"2,605","1,017","1,747","$256,821.28",$252.53,$146.37,"$212,317.32",$208.77,$101.30,"$44,503.96",$43.76,$9.73
105546,2016,023,Chippewa,MEDICARE,5,75 years and older,F,131,DME (Durable Medical Equipment),"1,038",691,"1,528","$63,370.96",$91.71,$50.60,"$54,388.78",$78.71,$42.51,"$8,982.18",$13.00,$3.33
112756,2016,061,Itasca,MEDICARE,3,45 - 64 years,F,34,Inpatient Non-acute Professional Services,278,149,379,"$14,080.33",$94.50,$88.80,"$10,844.38",$72.78,$69.33,"$3,235.95",$21.72,$15.34
113500,2016,065,Kanabec,MEDICARE,4,65 - 74 years,F,597,Hospital Outpatient,"27,998","5,153","7,107","$2,306,963.13",$447.69,$141.40,"$1,770,539.54",$343.59,$124.00,"$536,423.59",$104.10,$10.44
114556,2016,071,Koochiching,MEDICARE,3,45 - 64 years,M,11,Ambulatory Surgery,76,17,132,"$22,196.90","$1,305.70","$1,016.12","$18,815.57","$1,106.80",$898.29,"$3,381.33",$198.90,$166.58
115612,2016,079,Le Sueur,COMMERCIAL,2,19 - 44 years,F,203,Emergency department,923,319,"2,074","$312,655.85",$980.11,$854.66,"$228,919.38",$717.62,$509.80,"$83,736.47",$262.50,$22.83
116788,2016,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,19,Ambulatory Surgery,71,20,208,"$26,845.64","$1,342.28","$1,240.84","$26,845.64","$1,342.28","$1,240.84",$0.00,$0.00,$0.00
117676,2016,089,Marshall,MEDICARE,5,75 years and older,M,48,Independent Lab,399,116,563,"$7,929.96",$68.36,$38.63,"$7,224.18",$62.28,$37.41,$705.78,$6.08,$0.00
118564,2016,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,19,Home Health,"1,190",756,220,"$383,120.28",$506.77,$501.12,"$383,120.28",$506.77,$501.12,$0.00,$0.00,$0.00
119380,2016,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,105,Ambulance,"2,381",954,"1,121","$151,671.00",$158.98,$73.77,"$151,635.60",$158.95,$73.77,$35.40,$0.04,$0.00
120268,2016,103,Nicollet,MEDICARE,4,65 - 74 years,F,51,Ambulance,855,297,592,"$42,450.33",$142.93,$46.40,"$40,457.78",$136.22,$46.40,"$1,992.55",$6.71,$0.00
121132,2016,109,Olmsted,COMMERCIAL,5,75 years and older,F,477,Emergency department,"3,383",958,"5,573","$135,134.10",$141.06,$97.39,"$131,412.47",$137.17,$95.66,"$3,721.63",$3.88,$0.00
121996,2016,113,Pennington,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,43,Ambulance,"1,106",358,482,"$53,046.20",$148.17,$42.58,"$53,037.35",$148.15,$42.58,$8.85,$0.02,$0.00
122956,2016,119,Polk,COMMERCIAL,2,19 - 44 years,M,17,DME (Durable Medical Equipment),90,35,145,"$11,343.99",$324.11,$102.05,"$7,839.77",$223.99,$24.40,"$3,504.22",$100.12,$51.06
123796,2016,123,Ramsey,COMMERCIAL,5,75 years and older,F,103,Inpatient Non-acute,"1,747",586,"1,165","$448,885.55",$766.02,$17.30,"$444,389.16",$758.34,$17.26,"$4,496.39",$7.67,$0.00
124732,2016,127,Redwood,MEDICARE,5,75 years and older,F,777,Hospital Outpatient,"34,394","5,577","8,955","$3,834,374.31",$687.53,$184.49,"$2,863,394.16",$513.43,$150.38,"$970,980.15",$174.10,$17.73
125836,2016,133,Rock,MEDICARE,4,65 - 74 years,M,79,Independent Lab,369,122,935,"$6,073.86",$49.79,$38.68,"$5,751.17",$47.14,$30.82,$322.69,$2.65,$0.00
126532,2016,137,Saint Louis,MEDICARE,3,45 - 64 years,F,453,Ambulance,"2,327",921,"5,235","$496,030.37",$538.58,$461.19,"$402,280.27",$436.79,$371.74,"$93,750.10",$101.79,$91.54
127228,2016,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"4,374",Clinic/Office,"89,541","45,113","45,324","$4,596,773.37",$101.89,$74.68,"$4,519,904.36",$100.19,$72.19,"$76,869.01",$1.70,$0.00
127900,2016,145,Stearns,COMMERCIAL,3,45 - 64 years,M,116,Ambulance,682,227,"1,261","$251,654.58","$1,108.61",$444.07,"$223,469.79",$984.45,$140.14,"$28,184.79",$124.16,$0.00
128620,2016,147,Steele,MEDICARE,5,75 years and older,F,286,Home Health,"3,645","1,279","3,337","$579,779.42",$453.31,$82.52,"$579,779.42",$453.31,$82.52,$0.00,$0.00,$0.00
129460,2016,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,55,Ambulance,707,563,620,"$31,820.17",$56.52,$16.28,"$31,820.17",$56.52,$16.28,$0.00,$0.00,$0.00
130348,2016,157,Wabasha,MEDICARE,5,75 years and older,F,50,Hospice,"1,966",142,398,"$478,974.81","$3,373.06","$4,150.15","$478,974.81","$3,373.06","$4,150.15",$0.00,$0.00,$0.00
131236,2016,163,Washington,COMMERCIAL,5,75 years and older,F,107,Emergency department,641,217,"1,239","$33,799.27",$155.76,$79.81,"$29,391.91",$135.45,$64.38,"$4,407.36",$20.31,$0.00
132244,2016,169,Winona,COMMERCIAL,1,18 years and under,F,787,Hospital Outpatient,"5,902","1,834","8,154","$1,274,416.50",$694.88,$179.83,"$1,047,095.40",$570.94,$76.23,"$227,321.10",$123.95,$0.00
132892,2016,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,49,Clinic/Office,886,507,530,"$35,768.11",$70.55,$32.44,"$35,415.76",$69.85,$32.44,$352.35,$0.69,$0.00
101040,2016,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,29,Outpatient Other,545,350,318,"$44,338.88",$126.68,$106.12,"$43,611.44",$124.60,$106.12,$727.44,$2.08,$0.00
101952,2016,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,27,Emergency department,119,47,305,"$4,815.70",$102.46,$64.89,"$4,815.70",$102.46,$64.89,$0.00,$0.00,$0.00
128030,2016,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"2,024",Hospital Outpatient,"30,687","7,286","20,527","$2,945,617.61",$404.28,$136.21,"$2,934,665.22",$402.78,$134.16,"$10,952.39",$1.50,$0.00
128918,2016,149,Stevens,MEDICARE,3,45 - 64 years,F,46,Other,265,113,522,"$10,042.23",$88.87,$42.85,"$8,272.25",$73.21,$39.19,"$1,769.98",$15.66,$5.57
